word_clean,n_tokens,avg_surprisal,avg_perplexity,n_instances,language
kitchen,1,0.0000098150454000,1.0000098150936436,2439,English (British)
kitten,1,0.0000606501464831,1.0000606520077209,355,English (British)
knee,1,0.0000209162473661,1.0000209164694192,1252,English (British)
lamb,1,0.0000421469452599,1.0000421478367763,762,English (British)
lamp,1,0.0000890286723693,1.0000890326665723,286,English (British)
leg,1,0.0000186188255165,1.0000186190008460,1696,English (British)
light,1,0.0000146878786087,1.0000146879966565,2752,English (British)
lion,1,0.0000159352276965,1.0000159353563023,1972,English (British)
little,1,0.0000006890528026,1.0000006890530393,39012,English (British)
look,1,0.0000007143918639,1.0000007143921668,68469,English (British)
love,1,0.0000042879977345,1.0000042880085016,5139,English (British)
make,1,0.0000012756878242,1.0000012756886854,22678,English (British)
me,1,0.0000004578917587,1.0000004578918815,58317,English (British)
meat,1,0.0000368317163941,1.0000368324060893,986,English (British)
medicine,1,0.0000243032860076,1.0000243035821463,915,English (British)
milk,1,0.0000066612515434,1.0000066612738592,5537,English (British)
mine,1,0.0000096316603953,1.0000096317087557,2670,English (British)
money,1,0.0000095753818323,1.0000095754284546,3251,English (British)
monkey,1,0.0000114338836829,1.0000114339517037,2316,English (British)
moon,1,0.0000213609977963,1.0000213612276168,1461,English (British)
more,1,0.0000014028971513,1.0000014028981963,23403,English (British)
mouse,1,0.0000155337704033,1.0000155338926446,1784,English (British)
mouth,1,0.0000052928425441,1.0000052928567811,6017,English (British)
my,1,0.0000010688654964,1.0000010688661505,30474,English (British)
nail,1,0.0001073250741276,1.0001073310622872,268,English (British)
naughty,1,0.0000094136697824,1.0000094137162296,2904,English (British)
necklace,1,0.0000985210691954,1.0000985259532349,341,English (British)
nice,1,0.0000015728727696,1.0000015728740570,20152,English (British)
none,1,0.0000659557200758,1.0000659579691151,494,English (British)
nose,1,0.0000060257591016,1.0000060257776182,5607,English (British)
not,1,0.0000003815462894,1.0000003815464300,62788,English (British)
off,1,0.0000020896458010,1.0000020896482511,21580,English (British)
old,1,0.0000112310709541,1.0000112311344114,3975,English (British)
on,1,0.0000007843599778,1.0000007843603818,130164,English (British)
open,1,0.0000038758266620,1.0000038758343168,8246,English (British)
orange,1,0.0000063954934731,1.0000063955142322,5018,English (British)
other,1,0.0000013022866723,1.0000013022875731,15644,English (British)
out,1,0.0000009718604729,1.0000009718609648,34288,English (British)
outside,1,0.0000060482367413,1.0000060482554924,5164,English (British)
owl,1,0.0000306128591988,1.0000306133339718,737,English (British)
dummy,1,0.0002106504848093,1.0002106775841406,144,English (British)
pyjamas,1,0.0003298505683842,1.0003299052763219,139,English (British)
trousers,1,0.0000262363437700,1.0000262366925623,1209,English (British)
paper,1,0.0000047902864451,1.0000047902980622,4643,English (British)
park,1,0.0000143391354500,1.0000143392387852,1855,English (British)
party,1,0.0000100844812777,1.0000100845329833,2705,English (British)
pasta,1,0.0000682413530873,1.0000682437823367,708,English (British)
peas,1,0.0000104582735944,1.0000104583286555,2307,English (British)
pen,1,0.0000251295940523,1.0000251299264735,1411,English (British)
penguin,1,0.0000424042696634,1.0000424051719183,658,English (British)
penny,1,0.0000650093580518,1.0000650115636138,575,English (British)
picture,1,0.0000030444517153,1.0000030444567387,6309,English (British)
pig,1,0.0000169407104361,1.0000169408554458,2423,English (British)
pillow,1,0.0000460894657907,1.0000460905351536,683,English (British)
pizza,1,0.0000113417767754,1.0000113418416106,2650,English (British)
plant,1,0.0000758544193841,1.0000758575336539,519,English (British)
plate,1,0.0000086605170327,1.0000086605550593,2600,English (British)
play,1,0.0000018801709047,1.0000018801727466,23148,English (British)
pony,1,0.0001454435516043,1.0001454541809325,253,English (British)
pool,1,0.0000265284224360,1.0000265287797681,860,English (British)
potty,1,0.0000458324467336,1.0000458335056939,991,English (British)
pretty,1,0.0000053907836234,1.0000053907992070,6516,English (British)
pull,1,0.0000053183799621,1.0000053183943063,4797,English (British)
puppy,1,0.0000158886095967,1.0000158887391593,1308,English (British)
purse,1,0.0000568631587505,1.0000568647893333,487,English (British)
push,1,0.0000076082035518,1.0000076082352043,5386,English (British)
put,1,0.0000012695531298,1.0000012695539828,68322,English (British)
radio,1,0.0000722821057909,1.0000722848189683,355,English (British)
rain,1,0.0000224875194304,1.0000224877749020,1240,English (British)
read,1,0.0000032942202660,1.0000032942257453,9185,English (British)
red,1,0.0000034644080430,1.0000034644140496,9917,English (British)
refrigerator,1,0.0000739524152891,1.0000739551522864,562,English (British)
ride,1,0.0000095824987583,1.0000095825458601,2928,English (British)
run,1,0.0000099567070651,1.0000099567596392,2505,English (British)
sad,1,0.0000200625067598,1.0000200627112095,1405,English (British)
same,1,0.0000057769665176,1.0000057769861486,3923,English (British)
say,1,0.0000015732213307,1.0000015732226153,29942,English (British)
scared,1,0.0000258266333643,1.0000258269723410,1001,English (British)
school,1,0.0000056902818574,1.0000056902981869,6710,English (British)
scissors,1,0.0000549203543459,1.0000549220652759,742,English (British)
see,1,0.0000004058140773,1.0000004058141718,71442,English (British)
sheep,1,0.0000129676854444,1.0000129677701715,2362,English (British)
shirt,1,0.0000132571849814,1.0000132572751055,2380,English (British)
shoe,1,0.0000128359919117,1.0000128360759644,2169,English (British)
shorts,1,0.0000717513004544,1.0000717538944206,425,English (British)
show,1,0.0000034157966138,1.0000034158025028,8568,English (British)
sick,1,0.0000197010410737,1.0000197012362024,1207,English (British)
sing,1,0.0000062608969836,1.0000062609176799,3851,English (British)
sink,1,0.0000483752255669,1.0000483764068586,560,English (British)
sky,1,0.0000272370655562,1.0000272374470496,1303,English (British)
sleep,1,0.0000071860095882,1.0000071860359212,5010,English (British)
sleepy,1,0.0000341400359570,1.0000341406260911,808,English (British)
slide,1,0.0000149312864498,1.0000149313993587,1778,English (British)
smell,1,0.0000181397164089,1.0000181398850110,1455,English (British)
smile,1,0.0000683593752399,1.0000683617401980,498,English (British)
snow,1,0.0000181351630373,1.0000181353281550,1575,English (British)
soap,1,0.0000446012565053,1.0000446022648217,709,English (British)
sock,1,0.0000399926810069,1.0000399934972786,831,English (British)
soft,1,0.0000224038871217,1.0000224041481780,1358,English (British)
some,1,0.0000008519602967,1.0000008519606711,45706,English (British)
spade,1,0.0001411488321189,1.0001411590178322,235,English (British)
spider,1,0.0000214565421528,1.0000214567771211,1199,English (British)
splash,1,0.0000333171714725,1.0000333177353793,709,English (British)
spoon,1,0.0000087080244290,1.0000087080628570,3524,English (British)
squirrel,1,0.0000655723168065,1.0000655745147471,507,English (British)
stairs,1,0.0000201972874910,1.0000201975077050,1063,English (British)
star,1,0.0000192046745400,1.0000192048619461,1068,English (British)
pushchair,1,0.0002543703186101,1.0002544028867713,151,English (British)
stone,1,0.0000874996300624,1.0000875035139876,306,English (British)
stop,1,0.0000056235694866,1.0000056235855248,5527,English (British)
cooker,1,0.0001858932839241,1.0001859146350873,200,English (British)
sun,1,0.0000106951735839,1.0000106952314745,1983,English (British)
jumper,1,0.0000782168601052,1.0000782200649370,489,English (British)
swim,1,0.0000313482789599,1.0000313487788584,986,English (British)
swing,1,0.0000304087282667,1.0000304091962242,1079,English (British)
swing,1,0.0000304087282667,1.0000304091962242,1079,English (British)
table,1,0.0000049086430490,1.0000049086552929,5798,English (British)
take,1,0.0000019454272618,1.0000019454292164,20398,English (British)
tea,1,0.0000070227089214,1.0000070227352893,5167,English (British)
telephone,1,0.0000305628132480,1.0000305633060713,1280,English (British)
tell,1,0.0000026438126524,1.0000026438162775,16191,English (British)
that,1,0.0000001371737645,1.0000001371737750,219719,English (British)
there,1,0.0000001611504496,1.0000001611504643,106697,English (British)
thirsty,1,0.0000288118218713,1.0000288122401146,776,English (British)
this,1,0.0000005648114841,1.0000005648116606,112409,English (British)
throw,1,0.0000052489507114,1.0000052489653715,5585,English (British)
tickle,1,0.0000142610633528,1.0000142611656251,2094,English (British)
tiger,1,0.0000154212671800,1.0000154213888026,2349,English (British)
tired,1,0.0000084439444411,1.0000084439804617,3628,English (British)
toast,1,0.0000113720618975,1.0000113721269583,2117,English (British)
toe,1,0.0000389000660101,1.0000389008314452,596,English (British)
tongue,1,0.0000536910826677,1.0000536925706724,776,English (British)
tooth,1,0.0000700283906040,1.0000700308724457,351,English (British)
toothbrush,1,0.0001135548798078,1.0001135616590819,330,English (British)
towel,1,0.0000464295360353,1.0000464306261725,942,English (British)
toy,1,0.0000124094189480,1.0000124094971987,2764,English (British)
train,1,0.0000030427814554,1.0000030427863145,8225,English (British)
rubbish,1,0.0000310595690056,1.0000310600585971,839,English (British)
tree,1,0.0000089529363899,1.0000089529773322,4310,English (British)
lorry,1,0.0000201745423277,1.0000201747572017,1369,English (British)
tummy,1,0.0000212033505468,1.0000212035786100,1772,English (British)
turkey,1,0.0000553511791919,1.0000553527167522,611,English (British)
turtle,1,0.0000255882726750,1.0000255886051999,792,English (British)
tv,1,0.0000236453682457,1.0000236456493909,1285,English (British)
under,1,0.0000069431504625,1.0000069431762710,4364,English (British)
up,1,0.0000015451910241,1.0000015451923467,54966,English (British)
hoover,1,0.0002977922558785,1.0002978370136941,137,English (British)
walk,1,0.0000068246209430,1.0000068246467912,3506,English (British)
wall,1,0.0000254012948230,1.0000254016811183,1298,English (British)
wash,1,0.0000067408113118,1.0000067408345330,3451,English (British)
watch,1,0.0000045725546259,1.0000045725669671,7816,English (British)
watch,1,0.0000045725546259,1.0000045725669671,7816,English (British)
water,1,0.0000031820624875,1.0000031820680717,8694,English (British)
water,1,0.0000031820624875,1.0000031820680717,8694,English (British)
wet,1,0.0000107431247441,1.0000107431861780,2542,English (British)
what,1,0.0000002614434078,1.0000002614434571,205010,English (British)
when,1,0.0000010364751291,1.0000010364757026,27792,English (British)
where,1,0.0000007318155007,1.0000007318159121,38793,English (British)
who,1,0.0000019829632381,1.0000019829659832,20283,English (British)
why,1,0.0000011981148429,1.0000011981157300,22267,English (British)
window,1,0.0000087165701467,1.0000087166083820,2662,English (British)
wipe,1,0.0000207124037324,1.0000207126304823,1809,English (British)
work,1,0.0000049308154704,1.0000049308278811,6067,English (British)
write,1,0.0000096733990532,1.0000096734466564,2971,English (British)
yellow,1,0.0000040950116454,1.0000040950201476,6782,English (British)
you,1,0.0000000123245405,1.0000000123245412,589501,English (British)
your,1,0.0000003943651850,1.0000003943652660,105998,English (British)
zip,1,0.0000458589033726,1.0000458599743538,519,English (British)
zoo,1,0.0000257932675391,1.0000257937448076,1804,English (British)
plane,1,0.0000369334636512,1.0000369341962236,853,English (British)
bathtub,1,0.0000791312434225,1.0000791346154094,410,English (British)
bike,1,0.0000272670331440,1.0000272674253521,1245,English (British)
brick,1,0.0000685108108764,1.0000685133110239,428,English (British)
rabbit,1,0.0000143134673781,1.0000143135713866,2044,English (British)
close,1,0.0000096597413659,1.0000096597893140,3138,English (British)
sofa,1,0.0000732132697400,1.0000732159613801,450,English (British)
spaghetti,1,0.0000163680456062,1.0000163681835788,1466,English (British)
fridge,1,0.0000390824012981,1.0000390831675794,682,English (British)
buggy,1,0.0004065318668533,1.0004066186307554,84,English (British)
sweater,1,0.0001161363519655,1.0001161433037404,310,English (British)
truck,1,0.0000059906736968,1.0000059906920020,4906,English (British)
television,1,0.0000329901145305,1.0000329906597509,932,English (British)
vacuum,1,0.0001236988524450,1.0001237065965063,241,English (British)
oven,1,0.0000360071946772,1.0000360078467048,718,English (British)
